,Auction Number,Artwork Number,Title,Technique,Dimensions,Estimated Price,Date of Auction End,Sale Price,Image URL,Number of Authors,1 Author,2 Author,3 Author,1 Author Birth,1 Author Death,2 Author Birth,2 Author Death,3 Author Birth,3 Author Death,Technique Tokenized,Technique Lemmatized,Dim 1,Dim 2,Dim 3,Dimension List,Number of Dimensions,Dimension Units,Number of Artworks,Dominant Colour RGB,Palette Colour RGB,Dominant Colour Name,Palette Colour Names,Year,Month,Day,Day of Week,Hour,Sold,Final Price
3854,1014,48,"Sem título - da série ""Movimentos do desejo""","oleo sobre platex, assinado e datado de 1993",Dim. - 58.5 x 49 cm,100,2017-02-05 21:11:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada_3440_p.jpg,1,carlos moura,none,none,1940,2005,no information,no information,no information,no information,oleo+platex+assinado+datado,oleo+platex+assinar+datar,58.5,49,,"['58.5', '49']",2,cm,1,"(130, 99, 73)","[(202, 174, 142), (127, 97, 71), (191, 162, 126), (73, 85, 55), (158, 128, 113), (102, 83, 24), (192, 141, 110), (168, 125, 89), (109, 50, 51)]",dimgray,"['tan', 'dimgray', 'rosybrown', 'darkolivegreen', 'gray', 'darkolivegreen', 'rosybrown', 'peru', 'saddlebrown']",2017,2,5,Sunday,21,0,0
3855,1014,49,Sem título,"tecnica mista sobre tela, assinada, assinada e datada de 1989 no verso",Dim. - 60 x 60 cm,120,2017-02-05 21:12:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5867_p.jpg,1,alexandre reis,none,none,1962,no information,no information,no information,no information,no information,tecnica+mista+tela+assinada+assinada+datada+verso,tecnica+misturar+tela+assinar+assinar+datar+verso,60,60,,"['60', '60']",2,cm,1,"(132, 111, 84)","[(138, 116, 89), (189, 168, 146), (60, 41, 20), (78, 50, 28), (191, 164, 125), (88, 65, 33), (88, 70, 51), (102, 74, 52), (178, 164, 126)]",dimgray,"['dimgray', 'tan', 'darkslategray', 'darkolivegreen', 'darkkhaki', 'darkolivegreen', 'darkolivegreen', 'darkolivegreen', 'rosybrown']",2017,2,5,Sunday,21,0,0
3856,1014,50,"""Fases da Terra II""","pastel com colagens sobre papel, assinado e datado de 2003",Dim. - 18 x 23 cm,50,2017-02-05 21:12:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/_BBI6422_p.jpg,1,saúl roque gameiro,none,none,séc. xx,no information,no information,no information,no information,no information,pastel+colagens+papel+assinado+datado,pastel+colagem+papel+assinar+datar,18,23,,"['18', '23']",2,cm,1,"(181, 155, 81)","[(56, 119, 74), (199, 168, 77), (180, 50, 30), (242, 233, 202), (112, 121, 62), (208, 184, 146), (231, 221, 146), (181, 101, 65), (76, 188, 124)]",peru,"['seagreen', 'darkkhaki', 'firebrick', 'blanchedalmond', 'darkolivegreen', 'tan', 'khaki', 'sienna', 'mediumseagreen']",2017,2,5,Sunday,21,0,0
3857,1014,51,Sem título,"guache sobre papel, assinado e datado de 1998",Dim. - 29.5 x 28 cm,50,2017-02-05 21:12:30,50,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5841_p.jpg,1,noel fignier,none,none,1948,no information,no information,no information,no information,no information,guache+papel+assinado+datado,guache+papel+assinar+datar,29.5,28,,"['29.5', '28']",2,cm,1,"(222, 212, 205)","[(223, 214, 209), (55, 58, 65), (208, 77, 65), (182, 177, 81), (133, 155, 157), (90, 178, 94), (212, 134, 128), (218, 195, 133), (192, 166, 167)]",lightgray,"['lightgray', 'darkslategray', 'indianred', 'darkkhaki', 'lightslategray', 'mediumseagreen', 'darksalmon', 'burlywood', 'darkgray']",2017,2,5,Sunday,21,1,50
3858,1014,52,Sem título,"tecnica mista sobre papel, assinada e datada de 1959 (5-2-1959)",Dim. - 20.2 x 16.6 cm,60,2017-02-05 21:12:45,120,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5681_p.jpg,1,álvaro perdigão,none,none,1910,1994,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,20.2,16.6,,"['20.2', '16.6']",2,cm,1,"(106, 102, 112)","[(103, 100, 111), (230, 225, 218), (218, 83, 94), (122, 28, 38), (163, 162, 162), (206, 178, 189), (117, 61, 42), (218, 188, 164), (52, 56, 60)]",dimgray,"['dimgray', 'gainsboro', 'indianred', 'brown', 'darkgray', 'silver', 'saddlebrown', 'tan', 'darkslategray']",2017,2,5,Sunday,21,1,120
3859,1014,53,Sem título,"lapis de cor sobre papel, pequenos picos de acidez, assinado e datado de 1988",Dim. - 20 x 29 cm,50,2017-02-05 21:13:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5850_p.jpg,1,martim lapa,none,none,1953,no information,no information,no information,no information,no information,lapis+cor+papel+pequenos+picos+acidez+assinado+datado,lapi+cor+papel+pequeno+pico+acidez+assinar+datar,20,29,,"['20', '29']",2,cm,1,"(89, 34, 13)","[(89, 34, 13), (179, 153, 103), (199, 185, 161), (133, 90, 70), (100, 76, 56), (132, 67, 46), (117, 76, 44), (132, 116, 92), (148, 116, 68)]",maroon,"['maroon', 'darkkhaki', 'tan', 'sienna', 'darkolivegreen', 'saddlebrown', 'saddlebrown', 'dimgray', 'sienna']",2017,2,5,Sunday,21,0,0
3860,1014,54,Sem título - S14-47-98,"serigrafia sobre papel, assinada, numerada 36/150, assinada e dedicada",Dim. - 40 x 30 (mancha) cm,100,2017-02-05 21:13:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5858_p.jpg,1,fernando lanhas,none,none,1923,2012,no information,no information,no information,no information,serigrafia+papel+assinada+numerada+assinada+dedicada,serigrafia+papel+assinar+numerada+assinar+dedicar,40,30,,"['40', '30']",2,cm,1,"(209, 196, 172)","[(220, 212, 196), (209, 195, 172), (220, 204, 180), (212, 203, 188), (218, 212, 186), (212, 204, 176), (201, 188, 156), (196, 180, 156), (196, 188, 168)]",silver,"['lightgray', 'silver', 'wheat', 'silver', 'lightgray', 'silver', 'tan', 'tan', 'silver']",2017,2,5,Sunday,21,0,0
3861,1014,55,"""Ajax""","esferografica sobre papel, assinada e datada de 2005",Dim. - 40 x 29 cm,60,2017-02-05 21:13:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5821_p.jpg,1,isac,none,none,séc. xx,no information,no information,no information,no information,no information,esferografica+papel+assinada+datada,esferografica+papel+assinar+datar,40,29,,"['40', '29']",2,cm,1,"(236, 221, 189)","[(236, 221, 189), (172, 157, 125), (201, 184, 152), (188, 173, 140), (244, 228, 204), (247, 236, 203), (182, 172, 132), (207, 196, 156), (204, 196, 164)]",wheat,"['wheat', 'rosybrown', 'tan', 'tan', 'blanchedalmond', 'blanchedalmond', 'darkkhaki', 'tan', 'tan']",2017,2,5,Sunday,21,0,0
3862,1014,56,"""Ginástica rítmica""","tecnica mista sobre papel, defeitos no suporte, assinada e datada de 2009",Dim. - 66 x 48 cm,70,2017-02-05 21:13:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/_BBL2577_p.jpg,1,carlos lança,none,none,1937,no information,no information,no information,no information,no information,tecnica+mista+papel+defeitos+suporte+assinada+datada,tecnica+misturar+papel+defeito+suporte+assinar+datar,66,48,,"['66', '48']",2,cm,1,"(231, 228, 211)","[(234, 231, 214), (73, 69, 52), (162, 155, 134), (131, 124, 108), (199, 193, 172), (132, 132, 113), (175, 171, 156), (179, 180, 162), (150, 132, 100)]",gainsboro,"['antiquewhite', 'darkslategray', 'rosybrown', 'gray', 'silver', 'gray', 'darkgray', 'darkgray', 'gray']",2017,2,5,Sunday,21,0,0
3863,1014,57,"""Caricatura""","tinta da china sobre papel, defeitos no papel, assinada e datada de 1940",Dim. - 51 x 42 cm,30,2017-02-05 21:14:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5859_p.jpg,1,tossan,none,none,séc. xx,no information,no information,no information,no information,no information,tinta+china+papel+defeitos+papel+assinada+datada,tinta+china+papel+defeito+papel+assinar+datar,51,42,,"['51', '42']",2,cm,1,"(196, 167, 119)","[(64, 37, 19), (198, 169, 120), (130, 101, 68), (109, 75, 49), (125, 96, 50), (163, 133, 89), (148, 114, 71), (222, 194, 157), (228, 196, 145)]",darkkhaki,"['darkslategray', 'darkkhaki', 'sienna', 'darkolivegreen', 'sienna', 'peru', 'sienna', 'burlywood', 'burlywood']",2017,2,5,Sunday,21,0,0
3864,1014,58,Duas naturezas mortas,"tecnica mista sobre papel, vaso com flores, frutos, uma assinada",Dim. - 28 x 20 e 22.5 x 32 cm,25,2017-02-05 21:14:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6029_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnica+mista+papel+vaso+flores+frutos+assinada,tecnica+misturar+papel+vaso+flor+fruto+assinar,28,20,,"['28', '20', '22.5', '32']",4,cm,2,"(208, 189, 155)","[(206, 188, 154), (156, 139, 110), (125, 111, 85), (237, 217, 182), (172, 148, 115), (177, 156, 115), (140, 116, 91), (142, 124, 84), (228, 220, 184)]",tan,"['tan', 'gray', 'dimgray', 'wheat', 'rosybrown', 'darkkhaki', 'dimgray', 'gray', 'wheat']",2017,2,5,Sunday,21,0,0
3865,1014,59,Duas naturezas mortas,"tecnica mista sobre papel, cantaro, frutos, assinadas e datadas de 1911",Dim. - 22 x 16.5 e 26 x 19.5 cm,20,2017-02-05 21:16:35,20,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6041_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnica+mista+papel+cantaro+frutos+assinadas+datadas,tecnica+misturar+papel+cantaro+fruto+assinar+datar,22,16.5,,"['22', '16.5', '26', '19.5']",4,cm,2,"(209, 193, 155)","[(213, 203, 169), (91, 73, 51), (146, 123, 90), (176, 145, 101), (127, 98, 64), (214, 179, 126), (138, 111, 65), (177, 145, 119), (176, 159, 127)]",tan,"['silver', 'darkolivegreen', 'gray', 'darkkhaki', 'sienna', 'burlywood', 'sienna', 'rosybrown', 'rosybrown']",2017,2,5,Sunday,21,1,20
3866,1014,60,Três paisagens,"tecnicas mistas sobre papel, assinadas e datadas de 1941",Dim. - 23.5 x 175; 21 x 230; 32 x 292 cm,30,2017-02-05 21:14:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6034_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnicas+mistas+papel+assinadas+datadas,tecnica+mista+papel+assinar+datar,23.5,175,,"['23.5', '175', '21', '230', '32', '292']",6,cm,3,"(234, 206, 171)","[(235, 208, 173), (220, 176, 138), (226, 186, 148), (228, 188, 156), (228, 197, 156), (220, 188, 156), (220, 172, 148), (240, 212, 188), (244, 208, 176)]",wheat,"['wheat', 'burlywood', 'burlywood', 'burlywood', 'burlywood', 'tan', 'tan', 'wheat', 'wheat']",2017,2,5,Sunday,21,0,0
3867,1014,61,Duas paisagens,"tecnica mista sobre papel, uma assinada e datada de 1942",Dim. - 21 x 37.5; 21.5 x 35.5 cm,30,2017-02-05 21:15:00,30,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6044_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,21,37.5,,"['21', '37.5', '21.5', '35.5']",4,cm,2,"(184, 155, 138)","[(187, 159, 141), (108, 87, 79), (230, 207, 175), (229, 194, 168), (133, 109, 98), (126, 91, 84), (212, 189, 181), (151, 113, 104), (130, 105, 75)]",rosybrown,"['rosybrown', 'dimgray', 'wheat', 'wheat', 'dimgray', 'dimgray', 'silver', 'gray', 'dimgray']",2017,2,5,Sunday,21,1,30
3868,1014,62,Três paisagens,"tecnica mista sobre papel, uma assinada",Dim. - 23.5 x 33.5; 24 x 27.5; 24 x 30 cm,20,2017-02-05 21:15:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6031_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada,tecnica+misturar+papel+assinar,23.5,33.5,,"['23.5', '33.5', '24', '27.5', '24', '30']",6,cm,3,"(139, 121, 137)","[(130, 112, 131), (205, 178, 186), (78, 68, 87), (178, 153, 164), (180, 163, 190), (161, 149, 160), (95, 66, 91), (101, 86, 82), (187, 180, 185)]",gray,"['gray', 'silver', 'darkslategray', 'darkgray', 'darkgray', 'darkgray', 'dimgray', 'dimgray', 'silver']",2017,2,5,Sunday,21,0,0
3869,1014,63,Duas paisagens urbanas,"tecnica mista sobre papel, inscricoes: ono, oso, so, no, sso, mne, ne, ene, ese, se, sse, uma assinada e datada de 1942",no information,20,2017-02-05 21:15:30,20,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6046_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnica+mista+papel+inscricoes:+ono+oso+sso+mne+ne+ene+ese+sse+assinada+datada,tecnica+misturar+papel+inscricoe+:+ono+oso+sso+mne+ne+ene+ese+sse+assinar+datar,no information,,,['no information'],0,no information,2,"(226, 193, 159)","[(224, 190, 156), (200, 160, 134), (167, 132, 108), (231, 200, 172), (235, 212, 170), (191, 148, 107), (170, 149, 125), (194, 172, 145), (204, 172, 124)]",burlywood,"['burlywood', 'rosybrown', 'rosybrown', 'wheat', 'wheat', 'darkkhaki', 'rosybrown', 'tan', 'tan']",2017,2,5,Sunday,21,1,20
3870,1014,64,Quatro composições diversas,"tecnica mista sobre papel, assinadas",Dim. - 32 x 19.5; 35 x 19.5; 31 x 23.5; 33 x 23 cm,20,2017-02-05 21:15:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6047_p.jpg,1,cervantes de haro,none,none,séc. xix,no information,no information,no information,no information,no information,tecnica+mista+papel+assinadas,tecnica+misturar+papel+assinar,32,19.5,,"['32', '19.5', '35', '19.5', '31', '23.5', '33', '23']",8,cm,4,"(137, 109, 86)","[(136, 109, 86), (229, 215, 184), (153, 136, 120), (175, 156, 127), (158, 140, 108), (202, 183, 152), (152, 148, 138), (177, 167, 159), (197, 172, 148)]",dimgray,"['dimgray', 'wheat', 'gray', 'rosybrown', 'gray', 'tan', 'gray', 'darkgray', 'tan']",2017,2,5,Sunday,21,0,0
3871,1014,65,"Funil ""Pinóquio""","plastico, italiano, sec. xx, marcado alessi",Dim. - 16 cm,15,2017-02-05 21:16:00,19,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5677_p.jpg,1,stefano giovannoni,none,none,1954,no information,no information,no information,no information,no information,plastico+italiano+marcado+alessi,plastico+italiano+marcar+alessi,16,,,['16'],1,cm,1,"(245, 234, 225)","[(63, 62, 45), (245, 241, 240), (177, 219, 90), (242, 201, 155), (248, 207, 177), (207, 154, 138), (185, 90, 69), (239, 212, 206), (196, 196, 190)]",linen,"['darkslategray', 'whitesmoke', 'darkkhaki', 'navajowhite', 'peachpuff', 'rosybrown', 'indianred', 'bisque', 'silver']",2017,2,5,Sunday,21,1,19
3872,1014,66,Relógio de cozinha,"plastico e metal prateado, italiano, sec. xx, sinais de uso, marcado alessi e datado de 1999",Dim. - 12 cm,15,2017-02-05 21:16:15,19,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5648_p.jpg,1,alessandro mendini,none,none,1931,no information,no information,no information,no information,no information,plastico+metal+prateado+italiano+sinais+uso+marcado+alessi+datado,plastico+metal+prateado+italiano+sinal+uso+marcar+alessi+datar,12,,,['12'],1,cm,1,"(78, 112, 203)","[(78, 112, 203), (239, 238, 239), (151, 148, 176), (169, 101, 93), (191, 123, 111), (162, 176, 202), (195, 189, 194), (197, 177, 164), (116, 172, 248)]",royalblue,"['royalblue', 'whitesmoke', 'darkgray', 'indianred', 'rosybrown', 'lightsteelblue', 'silver', 'tan', 'cornflowerblue']",2017,2,5,Sunday,21,1,19
3873,1014,67,Moinho de pimenta,"plastico e metal prateado, italiano, sec. xx, pequenos defeitos, sinais de uso, marcado alessi",Dim. - 28 cm,15,2017-02-05 21:16:30,17,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5643_p.jpg,1,alessandro mendini,none,none,1931,no information,no information,no information,no information,no information,plastico+metal+prateado+italiano+pequenos+defeitos+sinais+uso+marcado+alessi,plastico+metal+prateado+italiano+pequeno+defeito+sinal+uso+marcar+alessi,28,,,['28'],1,cm,1,"(234, 233, 234)","[(76, 113, 219), (234, 234, 234), (140, 148, 180), (118, 104, 140), (120, 121, 105), (185, 196, 224), (176, 152, 172), (180, 176, 161), (108, 148, 212)]",lavender,"['royalblue', 'lavender', 'lightslategray', 'slategray', 'dimgray', 'lightsteelblue', 'darkgray', 'darkgray', 'cornflowerblue']",2017,2,5,Sunday,21,1,17
3874,1014,68,Recipiente para azeite,"aco inox e acrilico, italiano, sec. xx, esbeicadela no acrilico, marcado zani & zani 18/10",Dim. - 13 x 12 cm,20,2017-02-05 21:16:45,26,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5675_p.jpg,1,enzo mari,none,none,1932,no information,no information,no information,no information,no information,aco+inox+acrilico+italiano+esbeicadela+acrilico+marcado+zani+&+zani,aco+inox+acrilico+italiano+esbeicadela+acrilico+marcar+zani+&+zani,13,12,,"['13', '12']",2,cm,1,"(244, 242, 241)","[(246, 244, 244), (100, 97, 92), (173, 167, 160), (195, 189, 178), (145, 141, 132), (208, 201, 193), (220, 213, 202), (196, 193, 188), (140, 140, 140)]",whitesmoke,"['whitesmoke', 'dimgray', 'darkgray', 'silver', 'gray', 'silver', 'lightgray', 'silver', 'gray']",2017,2,5,Sunday,21,1,26
3875,1014,69,"Cafeteira ""Il Conico""","aco inox, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 21 cm,50,2017-02-05 21:19:51,75,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5663_p.jpg,1,aldo rossi,none,none,1931,1997,no information,no information,no information,no information,aco+inox+italiana+sinais+uso+marcada+alessi,aco+inox+italiano+sinal+uso+marcar+alessi,21,,,['21'],1,cm,1,"(239, 237, 237)","[(241, 240, 240), (98, 92, 88), (173, 163, 156), (205, 198, 191), (124, 124, 124), (137, 124, 124), (180, 180, 180), (156, 124, 116), (189, 180, 180)]",whitesmoke,"['whitesmoke', 'dimgray', 'darkgray', 'silver', 'gray', 'gray', 'darkgray', 'gray', 'silver']",2017,2,5,Sunday,21,1,75
3876,1014,70,"Máquina de café ""La Conica""","aco inox, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 23.50 cm,70,2017-02-05 21:17:15,70,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5659_p.jpg,1,aldo rossi,none,none,1931,1997,no information,no information,no information,no information,aco+inox+italiana+sinais+uso+marcada+alessi,aco+inox+italiano+sinal+uso+marcar+alessi,23.50,,,['23.50'],1,cm,1,"(244, 240, 238)","[(246, 242, 241), (106, 88, 80), (168, 158, 152), (197, 184, 168), (204, 197, 191), (132, 129, 126), (124, 116, 124), (186, 184, 182), (172, 148, 116)]",whitesmoke,"['whitesmoke', 'dimgray', 'darkgray', 'silver', 'silver', 'gray', 'gray', 'silver', 'rosybrown']",2017,2,5,Sunday,21,1,70
3877,1014,71,"Máquina de café ""La Conica""","aco inox, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 28.30 cm,90,2017-02-05 21:17:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5661_p.jpg,1,aldo rossi,none,none,1931,1997,no information,no information,no information,no information,aco+inox+italiana+sinais+uso+marcada+alessi,aco+inox+italiano+sinal+uso+marcar+alessi,28.30,,,['28.30'],1,cm,1,"(237, 234, 234)","[(238, 236, 236), (105, 94, 84), (176, 165, 156), (137, 130, 126), (209, 199, 189), (140, 140, 136), (186, 180, 180), (211, 203, 204), (188, 188, 182)]",linen,"['linen', 'dimgray', 'darkgray', 'gray', 'silver', 'gray', 'silver', 'lightgray', 'silver']",2017,2,5,Sunday,21,0,0
3878,1014,72,Açucareiro com pá de açucar,"aco inox, pa em madeira, italiana, sec. xx, sinais de uso, marcado alessi",Dim. - 15.5 cm,30,2017-02-05 21:17:45,38,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5656_p.jpg,1,aldo rossi,none,none,1931,1997,no information,no information,no information,no information,aco+inox+pa+madeira+italiana+sinais+uso+marcado+alessi,aco+inox+madeira+italiano+sinal+uso+marcar+alessi,15.5,,,['15.5'],1,cm,1,"(246, 244, 244)","[(247, 245, 245), (89, 87, 88), (175, 170, 167), (150, 144, 138), (141, 132, 133), (201, 192, 184), (208, 201, 197), (196, 180, 174), (212, 213, 206)]",whitesmoke,"['whitesmoke', 'dimgray', 'darkgray', 'gray', 'gray', 'silver', 'lightgray', 'silver', 'lightgray']",2017,2,5,Sunday,21,1,38
3879,1014,73,Balde de gelo com tampa,"acrilico e plastico, europa, sec. xx, sinais de uso",Dim. - 31 x 21 cm,20,2017-02-05 21:18:00,26,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5695_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,acrilico+plastico+europa+sinais+uso,acrilico+plastico+europa+sinal+uso,31,21,,"['31', '21']",2,cm,1,"(239, 235, 233)","[(240, 237, 236), (51, 50, 43), (155, 148, 132), (198, 183, 152), (130, 122, 104), (199, 191, 176), (124, 104, 88), (116, 124, 116), (180, 180, 174)]",linen,"['linen', 'darkslategray', 'gray', 'tan', 'gray', 'silver', 'dimgray', 'gray', 'darkgray']",2017,2,5,Sunday,21,1,26
3880,1014,74,Fruteiro,"metal pintado, alemao, sec. xx, defeitos e faltas na pintura, etiqueta j. hoffman by bieffeplast",Dim. - 21 cm,70,2017-02-05 21:19:49,110,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5645_p.jpg,1,josef hoffmann,none,none,1870,1956,no information,no information,no information,no information,metal+pintado+alemao+defeitos+faltas+pintura+etiqueta+j+hoffman+by+bieffeplast,metal+pintado+alemao+defeito+falta+pintura+etiqueta+j+hoffman+by+bieffeplast,21,,,['21'],1,cm,1,"(234, 232, 229)","[(235, 234, 232), (165, 140, 112), (221, 213, 197), (206, 196, 175), (201, 196, 188), (203, 204, 189), (180, 174, 158), (172, 164, 148), (220, 212, 212)]",linen,"['linen', 'rosybrown', 'lightgray', 'silver', 'silver', 'silver', 'darkgray', 'darkgray', 'lightgray']",2017,2,5,Sunday,21,1,110
3881,1014,75,"Taça ""Girotondo""","aco pintado, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 8.5 x 20.5 cm,20,2017-02-05 21:18:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5668_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,aco+pintado+italiana+sinais+uso+marcada+alessi,aco+pintado+italiano+sinal+uso+marcar+alessi,8.5,20.5,,"['8.5', '20.5']",2,cm,1,"(132, 188, 245)","[(132, 189, 246), (246, 247, 248), (168, 202, 240), (93, 140, 209), (204, 226, 246), (228, 228, 238), (156, 172, 212), (196, 204, 236), (228, 228, 220)]",lightskyblue,"['lightskyblue', 'whitesmoke', 'lightblue', 'cornflowerblue', 'lavender', 'lavender', 'lightsteelblue', 'lightsteelblue', 'gainsboro']",2017,2,5,Sunday,21,0,0
3882,1014,76,"Bandeja ""Girotondo""","aco pintado, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 40 cm,20,2017-02-05 21:21:15,22,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5671_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,aco+pintado+italiana+sinais+uso+marcada+alessi,aco+pintado+italiano+sinal+uso+marcar+alessi,40,,,['40'],1,cm,1,"(72, 71, 73)","[(72, 71, 73), (236, 236, 236), (140, 138, 139), (164, 164, 164), (116, 116, 116), (34, 34, 36), (172, 164, 168), (112, 108, 116), (160, 156, 164)]",darkslategray,"['darkslategray', 'whitesmoke', 'gray', 'darkgray', 'dimgray', 'black', 'darkgray', 'dimgray', 'darkgray']",2017,2,5,Sunday,21,1,22
3883,1014,77,"Bandeja com pegas ""MGVASS""","aco inox, pegas em plastico, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 48 cm,80,2017-02-05 21:19:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6026_p.jpg,1,michael graves,none,none,1962,2015,no information,no information,no information,no information,aco+inox+pegas+plastico+italiana+sinais+uso+marcada+alessi,aco+inox+pego+plastico+italiano+sinal+uso+marcar+alessi,48,,,['48'],1,cm,1,"(228, 225, 223)","[(230, 226, 224), (60, 55, 50), (147, 141, 135), (116, 107, 100), (123, 117, 106), (172, 163, 157), (185, 181, 176), (179, 173, 163), (196, 187, 183)]",gainsboro,"['gainsboro', 'darkslategray', 'gray', 'dimgray', 'dimgray', 'darkgray', 'silver', 'darkgray', 'silver']",2017,2,5,Sunday,21,0,0
3884,1014,78,Bandeja redonda,"aco pintado, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 47.5 cm,40,2017-02-05 21:19:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 6027_p.jpg,1,michael graves,none,none,1962,2015,no information,no information,no information,no information,aco+pintado+italiana+sinais+uso+marcada+alessi,aco+pintado+italiano+sinal+uso+marcar+alessi,47.5,,,['47.5'],1,cm,1,"(230, 230, 230)","[(83, 80, 81), (231, 230, 230), (176, 176, 177), (189, 188, 188), (39, 38, 39), (151, 150, 151), (132, 132, 132), (169, 164, 172), (129, 124, 132)]",gainsboro,"['darkslategray', 'gainsboro', 'darkgray', 'silver', 'darkslategray', 'darkgray', 'gray', 'darkgray', 'gray']",2017,2,5,Sunday,21,0,0
3885,1014,79,Três pesa-papéis diversos,"vidro, interior em pasta de vidro colorido, europeus, sec. xx, um com defeitos",Dim. - 5.5 x 6 cm,45,2017-02-05 21:19:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1014/cabral-moncada 5907_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,vidro+interior+pasta+vidro+colorido+europeus+defeitos,vidro+interior+pasta+vidro+colorir+europeu+defeito,5.5,6,,"['5.5', '6']",2,cm,3,"(231, 230, 229)","[(213, 98, 71), (234, 232, 232), (214, 170, 144), (98, 187, 212), (153, 209, 215), (219, 202, 184), (152, 116, 135), (189, 218, 219), (212, 172, 174)]",gainsboro,"['indianred', 'linen', 'tan', 'mediumturquoise', 'lightblue', 'lightgray', 'gray', 'powderblue', 'silver']",2017,2,5,Sunday,21,0,0
